id,email,label
323,"From: security@alert-system.ru
Subject: New Followers on Your Social Media!

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
953,"From: invest@global-finance.biz
Subject: Get Rich Quick Scheme - No Experience Needed

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
508,"From: invest@global-finance.biz
Subject: Congratulations! You've Won a Free iPhone!

Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link]",spam
398,"From: deals@best-offers.xyz
Subject: Get Rich Quick Scheme - No Experience Needed

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
1398,"From: info@unclaimed-funds.co
Subject: URGENT: Your Account Has Been Compromised!

Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",spam
928,"From: noreply@winner-prize.net
Subject: Congratulations! You've Won a Free iPhone!

Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link]",spam
1100,"From: money@easy-cash.top
Subject: URGENT: Your Account Has Been Compromised!

Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",spam
1230,"From: money@easy-cash.top
Subject: Get Rich Quick Scheme - No Experience Needed

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
999,"From: money@easy-cash.top
Subject: Congratulations! You've Won a Free iPhone!

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
563,"From: invest@global-finance.biz
Subject: Act Now: Limited Time Offer - 90% Off All Products!

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
635,"From: deals@best-offers.xyz
Subject: Verify Your Bank Details Immediately

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
835,"From: social@media-boost.online
Subject: URGENT: Your Account Has Been Compromised!

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
1196,"From: support@secure-login.com
Subject: Important Security Alert: Login from New Device

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
1016,"From: delivery@package-update.info
Subject: Get Rich Quick Scheme - No Experience Needed

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
1045,"From: info@unclaimed-funds.co
Subject: Get Rich Quick Scheme - No Experience Needed

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
956,"From: social@media-boost.online
Subject: Congratulations! You've Won a Free iPhone!

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
616,"From: social@media-boost.online
Subject: Act Now: Limited Time Offer - 90% Off All Products!

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
439,"From: delivery@package-update.info
Subject: Verify Your Bank Details Immediately

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
567,"From: deals@best-offers.xyz
Subject: Act Now: Limited Time Offer - 90% Off All Products!

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
520,"From: delivery@package-update.info
Subject: Congratulations! You've Won a Free iPhone!

Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link]",spam
318,"From: deals@best-offers.xyz
Subject: Your Package Is Delayed - Action Required

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
507,"From: support@secure-login.com
Subject: Unclaimed Funds Await You

A large sum of money is waiting for you. Contact us to claim your inheritance: [email]",spam
148,"From: invest@global-finance.biz
Subject: Unclaimed Funds Await You

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
36,"From: admin@bank-verify.org
Subject: Congratulations! You've Won a Free iPhone!

You have been selected as the lucky winner of our annual lottery! To claim your prize, please provide your banking information: [link]",spam
1115,"From: admin@bank-verify.org
Subject: Important Security Alert: Login from New Device

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
343,"From: info@unclaimed-funds.co
Subject: URGENT: Your Account Has Been Compromised!

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
217,"From: security@alert-system.ru
Subject: Unclaimed Funds Await You

Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",spam
1179,"From: security@alert-system.ru
Subject: New Followers on Your Social Media!

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
56,"From: noreply@winner-prize.net
Subject: Unclaimed Funds Await You

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
290,"From: info@unclaimed-funds.co
Subject: Act Now: Limited Time Offer - 90% Off All Products!

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
102,"From: invest@global-finance.biz
Subject: Important Security Alert: Login from New Device

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
274,"From: admin@bank-verify.org
Subject: Important Security Alert: Login from New Device

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
955,"From: delivery@package-update.info
Subject: New Followers on Your Social Media!

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
715,"From: noreply@winner-prize.net
Subject: Act Now: Limited Time Offer - 90% Off All Products!

Boost your social media presence! Get thousands of new followers instantly. Visit: [link]",spam
44,"From: security@alert-system.ru
Subject: Important Security Alert: Login from New Device

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
542,"From: security@alert-system.ru
Subject: Get Rich Quick Scheme - No Experience Needed

Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",spam
936,"From: support@secure-login.com
Subject: Unclaimed Funds Await You

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
58,"From: info@unclaimed-funds.co
Subject: Get Rich Quick Scheme - No Experience Needed

Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link]",spam
751,"From: money@easy-cash.top
Subject: Get Rich Quick Scheme - No Experience Needed

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
1448,"From: noreply@winner-prize.net
Subject: Unclaimed Funds Await You

A large sum of money is waiting for you. Contact us to claim your inheritance: [email]",spam
150,"From: security@alert-system.ru
Subject: Important Security Alert: Login from New Device

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
128,"From: social@media-boost.online
Subject: New Followers on Your Social Media!

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
657,"From: info@unclaimed-funds.co
Subject: New Followers on Your Social Media!

Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",spam
302,"From: info@unclaimed-funds.co
Subject: Verify Your Bank Details Immediately

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
179,"From: info@unclaimed-funds.co
Subject: Verify Your Bank Details Immediately

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
608,"From: money@easy-cash.top
Subject: New Followers on Your Social Media!

A large sum of money is waiting for you. Contact us to claim your inheritance: [email]",spam
1268,"From: money@easy-cash.top
Subject: Act Now: Limited Time Offer - 90% Off All Products!

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
1337,"From: noreply@winner-prize.net
Subject: Your Package Is Delayed - Action Required

Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",spam
982,"From: delivery@package-update.info
Subject: URGENT: Your Account Has Been Compromised!

You have been selected as the lucky winner of our annual lottery! To claim your prize, please provide your banking information: [link]",spam
1009,"From: security@alert-system.ru
Subject: Congratulations! You've Won a Free iPhone!

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
1331,"From: social@media-boost.online
Subject: Exclusive Investment Opportunity - High Returns!

Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link]",spam
711,"From: social@media-boost.online
Subject: Your Package Is Delayed - Action Required

A large sum of money is waiting for you. Contact us to claim your inheritance: [email]",spam
374,"From: money@easy-cash.top
Subject: Act Now: Limited Time Offer - 90% Off All Products!

A large sum of money is waiting for you. Contact us to claim your inheritance: [email]",spam
1303,"From: support@secure-login.com
Subject: Unclaimed Funds Await You

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
156,"From: support@secure-login.com
Subject: Your Package Is Delayed - Action Required

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
777,"From: info@unclaimed-funds.co
Subject: Congratulations! You've Won a Free iPhone!

You have been selected as the lucky winner of our annual lottery! To claim your prize, please provide your banking information: [link]",spam
329,"From: security@alert-system.ru
Subject: Congratulations! You've Won a Free iPhone!

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
96,"From: social@media-boost.online
Subject: Act Now: Limited Time Offer - 90% Off All Products!

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
1325,"From: info@unclaimed-funds.co
Subject: URGENT: Your Account Has Been Compromised!

You have been selected as the lucky winner of our annual lottery! To claim your prize, please provide your banking information: [link]",spam
1478,"From: security@alert-system.ru
Subject: Important Security Alert: Login from New Device

Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link]",spam
305,"From: noreply@winner-prize.net
Subject: Exclusive Investment Opportunity - High Returns!

You have been selected as the lucky winner of our annual lottery! To claim your prize, please provide your banking information: [link]",spam
969,"From: support@secure-login.com
Subject: Unclaimed Funds Await You

A large sum of money is waiting for you. Contact us to claim your inheritance: [email]",spam
1344,"From: money@easy-cash.top
Subject: Act Now: Limited Time Offer - 90% Off All Products!

Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",spam
99,"From: invest@global-finance.biz
Subject: Your Package Is Delayed - Action Required

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
304,"From: social@media-boost.online
Subject: Important Security Alert: Login from New Device

A large sum of money is waiting for you. Contact us to claim your inheritance: [email]",spam
988,"From: info@unclaimed-funds.co
Subject: Important Security Alert: Login from New Device

Boost your social media presence! Get thousands of new followers instantly. Visit: [link]",spam
402,"From: noreply@winner-prize.net
Subject: Your Package Is Delayed - Action Required

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
858,"From: social@media-boost.online
Subject: Act Now: Limited Time Offer - 90% Off All Products!

Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",spam
595,"From: deals@best-offers.xyz
Subject: URGENT: Your Account Has Been Compromised!

Boost your social media presence! Get thousands of new followers instantly. Visit: [link]",spam
662,"From: deals@best-offers.xyz
Subject: New Followers on Your Social Media!

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
880,"From: noreply@winner-prize.net
Subject: Important Security Alert: Login from New Device

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
869,"From: info@unclaimed-funds.co
Subject: Unclaimed Funds Await You

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
731,"From: noreply@winner-prize.net
Subject: Congratulations! You've Won a Free iPhone!

Boost your social media presence! Get thousands of new followers instantly. Visit: [link]",spam
995,"From: admin@bank-verify.org
Subject: New Followers on Your Social Media!

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
592,"From: noreply@winner-prize.net
Subject: Exclusive Investment Opportunity - High Returns!

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
1008,"From: delivery@package-update.info
Subject: Important Security Alert: Login from New Device

Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",spam
1364,"From: deals@best-offers.xyz
Subject: Congratulations! You've Won a Free iPhone!

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
536,"From: money@easy-cash.top
Subject: Act Now: Limited Time Offer - 90% Off All Products!

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
974,"From: delivery@package-update.info
Subject: Verify Your Bank Details Immediately

You have been selected as the lucky winner of our annual lottery! To claim your prize, please provide your banking information: [link]",spam
1203,"From: security@alert-system.ru
Subject: Exclusive Investment Opportunity - High Returns!

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
25,"From: admin@bank-verify.org
Subject: Exclusive Investment Opportunity - High Returns!

You have been selected as the lucky winner of our annual lottery! To claim your prize, please provide your banking information: [link]",spam
1220,"From: security@alert-system.ru
Subject: New Followers on Your Social Media!

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
1128,"From: social@media-boost.online
Subject: URGENT: Your Account Has Been Compromised!

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
991,"From: invest@global-finance.biz
Subject: Verify Your Bank Details Immediately

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
205,"From: money@easy-cash.top
Subject: Verify Your Bank Details Immediately

A large sum of money is waiting for you. Contact us to claim your inheritance: [email]",spam
1036,"From: noreply@winner-prize.net
Subject: Exclusive Investment Opportunity - High Returns!

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
532,"From: money@easy-cash.top
Subject: Exclusive Investment Opportunity - High Returns!

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
1207,"From: invest@global-finance.biz
Subject: New Followers on Your Social Media!

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
1443,"From: social@media-boost.online
Subject: Get Rich Quick Scheme - No Experience Needed

Boost your social media presence! Get thousands of new followers instantly. Visit: [link]",spam
1224,"From: delivery@package-update.info
Subject: Act Now: Limited Time Offer - 90% Off All Products!

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
70,"From: info@unclaimed-funds.co
Subject: Get Rich Quick Scheme - No Experience Needed

A large sum of money is waiting for you. Contact us to claim your inheritance: [email]",spam
1034,"From: deals@best-offers.xyz
Subject: URGENT: Your Account Has Been Compromised!

Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",spam
992,"From: noreply@winner-prize.net
Subject: Congratulations! You've Won a Free iPhone!

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
671,"From: noreply@winner-prize.net
Subject: Verify Your Bank Details Immediately

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
529,"From: invest@global-finance.biz
Subject: Important Security Alert: Login from New Device

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
495,"From: security@alert-system.ru
Subject: Unclaimed Funds Await You

Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link]",spam
1393,"From: admin@bank-verify.org
Subject: New Followers on Your Social Media!

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
1380,"From: security@alert-system.ru
Subject: Act Now: Limited Time Offer - 90% Off All Products!

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
312,"From: admin@bank-verify.org
Subject: Unclaimed Funds Await You

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
721,"From: delivery@package-update.info
Subject: Get Rich Quick Scheme - No Experience Needed

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
1149,"From: support@secure-login.com
Subject: Important Security Alert: Login from New Device

You have been selected as the lucky winner of our annual lottery! To claim your prize, please provide your banking information: [link]",spam
606,"From: money@easy-cash.top
Subject: Congratulations! You've Won a Free iPhone!

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
1255,"From: info@unclaimed-funds.co
Subject: Exclusive Investment Opportunity - High Returns!

Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link]",spam
918,"From: noreply@winner-prize.net
Subject: Get Rich Quick Scheme - No Experience Needed

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
417,"From: security@alert-system.ru
Subject: Get Rich Quick Scheme - No Experience Needed

Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link]",spam
732,"From: deals@best-offers.xyz
Subject: New Followers on Your Social Media!

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
391,"From: noreply@winner-prize.net
Subject: Your Package Is Delayed - Action Required

A large sum of money is waiting for you. Contact us to claim your inheritance: [email]",spam
1278,"From: info@unclaimed-funds.co
Subject: Your Package Is Delayed - Action Required

Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",spam
625,"From: admin@bank-verify.org
Subject: Your Package Is Delayed - Action Required

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
1335,"From: info@unclaimed-funds.co
Subject: Important Security Alert: Login from New Device

Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",spam
877,"From: noreply@winner-prize.net
Subject: New Followers on Your Social Media!

A large sum of money is waiting for you. Contact us to claim your inheritance: [email]",spam
885,"From: info@unclaimed-funds.co
Subject: Verify Your Bank Details Immediately

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
975,"From: support@secure-login.com
Subject: Verify Your Bank Details Immediately

Boost your social media presence! Get thousands of new followers instantly. Visit: [link]",spam
745,"From: deals@best-offers.xyz
Subject: Act Now: Limited Time Offer - 90% Off All Products!

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
1273,"From: money@easy-cash.top
Subject: Act Now: Limited Time Offer - 90% Off All Products!

You have been selected as the lucky winner of our annual lottery! To claim your prize, please provide your banking information: [link]",spam
384,"From: delivery@package-update.info
Subject: Congratulations! You've Won a Free iPhone!

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
703,"From: money@easy-cash.top
Subject: Exclusive Investment Opportunity - High Returns!

Boost your social media presence! Get thousands of new followers instantly. Visit: [link]",spam
570,"From: info@unclaimed-funds.co
Subject: Important Security Alert: Login from New Device

A large sum of money is waiting for you. Contact us to claim your inheritance: [email]",spam
1192,"From: invest@global-finance.biz
Subject: New Followers on Your Social Media!

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
437,"From: support@secure-login.com
Subject: Congratulations! You've Won a Free iPhone!

Boost your social media presence! Get thousands of new followers instantly. Visit: [link]",spam
1467,"From: admin@bank-verify.org
Subject: Exclusive Investment Opportunity - High Returns!

Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link]",spam
1154,"From: support@secure-login.com
Subject: New Followers on Your Social Media!

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
1141,"From: deals@best-offers.xyz
Subject: URGENT: Your Account Has Been Compromised!

Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link]",spam
1347,"From: info@unclaimed-funds.co
Subject: Exclusive Investment Opportunity - High Returns!

Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",spam
135,"From: invest@global-finance.biz
Subject: Congratulations! You've Won a Free iPhone!

Boost your social media presence! Get thousands of new followers instantly. Visit: [link]",spam
1334,"From: social@media-boost.online
Subject: Your Package Is Delayed - Action Required

Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link]",spam
326,"From: invest@global-finance.biz
Subject: Get Rich Quick Scheme - No Experience Needed

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
192,"From: social@media-boost.online
Subject: Verify Your Bank Details Immediately

You have been selected as the lucky winner of our annual lottery! To claim your prize, please provide your banking information: [link]",spam
1173,"From: delivery@package-update.info
Subject: Unclaimed Funds Await You

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
522,"From: support@secure-login.com
Subject: Unclaimed Funds Await You

Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",spam
1397,"From: money@easy-cash.top
Subject: Important Security Alert: Login from New Device

Boost your social media presence! Get thousands of new followers instantly. Visit: [link]",spam
962,"From: invest@global-finance.biz
Subject: Get Rich Quick Scheme - No Experience Needed

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
350,"From: security@alert-system.ru
Subject: Your Package Is Delayed - Action Required

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
1102,"From: delivery@package-update.info
Subject: New Followers on Your Social Media!

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
1487,"From: support@secure-login.com
Subject: Verify Your Bank Details Immediately

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
516,"From: noreply@winner-prize.net
Subject: New Followers on Your Social Media!

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
1056,"From: support@secure-login.com
Subject: Act Now: Limited Time Offer - 90% Off All Products!

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
584,"From: invest@global-finance.biz
Subject: Verify Your Bank Details Immediately

Boost your social media presence! Get thousands of new followers instantly. Visit: [link]",spam
589,"From: noreply@winner-prize.net
Subject: Verify Your Bank Details Immediately

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
373,"From: admin@bank-verify.org
Subject: Exclusive Investment Opportunity - High Returns!

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
586,"From: invest@global-finance.biz
Subject: URGENT: Your Account Has Been Compromised!

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
204,"From: deals@best-offers.xyz
Subject: Verify Your Bank Details Immediately

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
288,"From: social@media-boost.online
Subject: Your Package Is Delayed - Action Required

Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",spam
966,"From: support@secure-login.com
Subject: Get Rich Quick Scheme - No Experience Needed

Boost your social media presence! Get thousands of new followers instantly. Visit: [link]",spam
494,"From: delivery@package-update.info
Subject: Important Security Alert: Login from New Device

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
260,"From: security@alert-system.ru
Subject: Congratulations! You've Won a Free iPhone!

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
1023,"From: info@unclaimed-funds.co
Subject: New Followers on Your Social Media!

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
634,"From: invest@global-finance.biz
Subject: Your Package Is Delayed - Action Required

Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",spam
1116,"From: social@media-boost.online
Subject: URGENT: Your Account Has Been Compromised!

Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link]",spam
1077,"From: invest@global-finance.biz
Subject: Important Security Alert: Login from New Device

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
892,"From: money@easy-cash.top
Subject: Unclaimed Funds Await You

Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",spam
1053,"From: security@alert-system.ru
Subject: Verify Your Bank Details Immediately

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
1282,"From: deals@best-offers.xyz
Subject: Verify Your Bank Details Immediately

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
292,"From: delivery@package-update.info
Subject: Your Package Is Delayed - Action Required

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
843,"From: deals@best-offers.xyz
Subject: URGENT: Your Account Has Been Compromised!

A large sum of money is waiting for you. Contact us to claim your inheritance: [email]",spam
736,"From: support@secure-login.com
Subject: Get Rich Quick Scheme - No Experience Needed

You have been selected as the lucky winner of our annual lottery! To claim your prize, please provide your banking information: [link]",spam
1383,"From: social@media-boost.online
Subject: Your Package Is Delayed - Action Required

Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link]",spam
505,"From: noreply@winner-prize.net
Subject: Unclaimed Funds Await You

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
893,"From: delivery@package-update.info
Subject: Your Package Is Delayed - Action Required

Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link]",spam
724,"From: money@easy-cash.top
Subject: Get Rich Quick Scheme - No Experience Needed

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
1395,"From: support@secure-login.com
Subject: Your Package Is Delayed - Action Required

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
1370,"From: support@secure-login.com
Subject: Important Security Alert: Login from New Device

Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link]",spam
392,"From: social@media-boost.online
Subject: Your Package Is Delayed - Action Required

Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",spam
1392,"From: noreply@winner-prize.net
Subject: Get Rich Quick Scheme - No Experience Needed

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
201,"From: info@unclaimed-funds.co
Subject: Important Security Alert: Login from New Device

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
442,"From: deals@best-offers.xyz
Subject: Congratulations! You've Won a Free iPhone!

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
633,"From: invest@global-finance.biz
Subject: Verify Your Bank Details Immediately

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
951,"From: deals@best-offers.xyz
Subject: Act Now: Limited Time Offer - 90% Off All Products!

Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",spam
251,"From: info@unclaimed-funds.co
Subject: Congratulations! You've Won a Free iPhone!

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
1142,"From: social@media-boost.online
Subject: Get Rich Quick Scheme - No Experience Needed

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
1019,"From: money@easy-cash.top
Subject: Act Now: Limited Time Offer - 90% Off All Products!

Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link]",spam
621,"From: money@easy-cash.top
Subject: URGENT: Your Account Has Been Compromised!

Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link]",spam
948,"From: noreply@winner-prize.net
Subject: Verify Your Bank Details Immediately

Boost your social media presence! Get thousands of new followers instantly. Visit: [link]",spam
583,"From: social@media-boost.online
Subject: Congratulations! You've Won a Free iPhone!

You have been selected as the lucky winner of our annual lottery! To claim your prize, please provide your banking information: [link]",spam
1005,"From: security@alert-system.ru
Subject: Verify Your Bank Details Immediately

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
130,"From: support@secure-login.com
Subject: New Followers on Your Social Media!

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
1281,"From: invest@global-finance.biz
Subject: Congratulations! You've Won a Free iPhone!

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
1183,"From: admin@bank-verify.org
Subject: Act Now: Limited Time Offer - 90% Off All Products!

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
1163,"From: invest@global-finance.biz
Subject: New Followers on Your Social Media!

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
754,"From: delivery@package-update.info
Subject: Get Rich Quick Scheme - No Experience Needed

Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link]",spam
213,"From: support@secure-login.com
Subject: Your Package Is Delayed - Action Required

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
1377,"From: money@easy-cash.top
Subject: Verify Your Bank Details Immediately

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
325,"From: noreply@winner-prize.net
Subject: New Followers on Your Social Media!

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
865,"From: admin@bank-verify.org
Subject: URGENT: Your Account Has Been Compromised!

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
1161,"From: invest@global-finance.biz
Subject: Act Now: Limited Time Offer - 90% Off All Products!

Boost your social media presence! Get thousands of new followers instantly. Visit: [link]",spam
964,"From: support@secure-login.com
Subject: Unclaimed Funds Await You

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
1086,"From: admin@bank-verify.org
Subject: Get Rich Quick Scheme - No Experience Needed

Dear customer, your account has been temporarily suspended due to unusual activity. Please click here to verify your details: [link]",spam
